ticker,trade_date,close,volume,dollar_volume,as_of,source,fetched_at
SDIL,2025-11-18,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-19,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-20,15.135,2000000.0,30270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-21,14.865,2000000.0,29730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-24,14.91,2000000.0,29820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-25,14.955,2000000.0,29910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-26,15.0,2000000.0,30000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-27,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-11-28,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-01,15.135,2000000.0,30270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-02,14.865,2000000.0,29730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-03,14.91,2000000.0,29820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-04,14.955,2000000.0,29910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-05,15.0,2000000.0,30000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-08,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-09,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-10,15.135,2000000.0,30270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-11,14.865,2000000.0,29730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-12,14.91,2000000.0,29820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-15,14.955,2000000.0,29910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-16,15.0,2000000.0,30000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-17,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-18,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-19,15.135,2000000.0,30270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-22,14.865,2000000.0,29730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-23,14.91,2000000.0,29820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-24,14.955,2000000.0,29910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-25,15.0,2000000.0,30000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-26,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-29,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-30,15.135,2000000.0,30270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2025-12-31,14.865,2000000.0,29730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-01,14.91,2000000.0,29820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-02,14.955,2000000.0,29910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-05,15.0,2000000.0,30000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-06,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-07,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-08,15.135,2000000.0,30270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-09,14.865,2000000.0,29730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-12,14.91,2000000.0,29820000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-13,14.955,2000000.0,29910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-14,15.0,2000000.0,30000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-15,15.045,2000000.0,30090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
SDIL,2026-01-16,15.09,2000000.0,30180000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-15,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-16,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-17,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-18,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-19,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-22,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-23,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-24,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-25,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-26,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-29,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-09-30,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-01,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-02,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-03,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-06,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-07,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-08,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-09,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-10,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-13,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-14,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-15,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-16,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-17,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-20,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-21,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-22,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-23,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-24,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-27,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-28,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-29,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-30,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-10-31,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-03,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-04,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-05,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-06,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-07,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-10,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-11,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-12,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-13,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-14,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-17,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-18,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-19,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-20,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-21,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-24,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-25,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-26,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-27,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-11-28,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-01,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-02,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-03,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-04,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-05,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-08,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-09,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-10,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-11,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-12,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-15,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-16,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-17,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-18,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-19,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-22,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-23,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-24,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-25,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-26,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-29,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-30,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2025-12-31,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-01,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-02,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-05,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-06,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-07,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-08,20.18,1750000.0,35315000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-09,19.82,1750000.0,34685000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-12,19.88,1750000.0,34790000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-13,19.94,1750000.0,34895000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-14,20.0,1750000.0,35000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-15,20.06,1750000.0,35105000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
ACCT,2026-01-16,20.12,1750000.0,35210000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-15,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-16,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-17,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-18,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-19,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-22,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-23,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-24,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-25,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-26,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-29,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-09-30,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-01,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-02,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-03,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-06,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-07,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-08,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-09,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-10,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-13,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-14,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-15,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-16,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-17,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-20,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-21,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-22,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-23,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-24,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-27,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-28,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-29,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-30,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-10-31,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-03,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-04,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-05,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-06,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-07,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-10,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-11,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-12,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-13,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-14,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-17,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-18,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-19,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-20,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-21,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-24,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-25,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-26,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-27,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-11-28,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-01,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-02,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-03,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-04,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-05,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-08,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-09,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-10,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-11,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-12,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-15,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-16,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-17,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-18,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-19,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-22,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-23,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-24,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-25,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-26,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-29,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-30,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2025-12-31,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-01,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-02,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-05,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-06,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-07,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-08,7.063,2142857.14,15135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-09,6.937,2142857.14,14865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-12,6.958,2142857.14,14910000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-13,6.979,2142857.14,14955000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-14,7.0,2142857.14,15000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-15,7.021,2142857.14,15045000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
NEGM,2026-01-16,7.042,2142857.14,15090000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-15,39.64,1125000.0,44595000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-16,39.76,1125000.0,44730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-17,39.88,1125000.0,44865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-18,40.0,1125000.0,45000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-19,40.12,1125000.0,45135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-22,40.24,1125000.0,45270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-23,40.36,1125000.0,45405000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-24,39.64,1125000.0,44595000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-25,39.76,1125000.0,44730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-26,39.88,1125000.0,44865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-29,40.0,1125000.0,45000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-09-30,40.12,1125000.0,45135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-01,40.24,1125000.0,45270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-02,40.36,1125000.0,45405000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-03,39.64,1125000.0,44595000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-06,39.76,1125000.0,44730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-07,39.88,1125000.0,44865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-08,40.0,1125000.0,45000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-09,40.12,1125000.0,45135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-10,40.24,1125000.0,45270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-13,40.36,1125000.0,45405000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-14,39.64,1125000.0,44595000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-15,39.76,1125000.0,44730000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-16,39.88,1125000.0,44865000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-17,40.0,1125000.0,45000000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-20,40.12,1125000.0,45135000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-21,40.24,1125000.0,45270000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-22,40.36,1125000.0,45405000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
BNKA,2025-10-23,39.64,1125000.0,44595000.0,2026-01-09,sample,2026-01-09T13:00:00+00:00
