ticker,name,sector,industry,final_bucket,decision_stage,decision_reason,rank,eligible,robust_return,expected_irr,median_irr,p10_irr,hurdle_cvar,business_quality,model_confidence,data_confidence,evidence_confidence,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,research_queue,step7_risk_adjusted_ranking,robust_return<=0,6,False,-0.020066011829493108,0.16670407051969963,0.18155682762444486,0.04845401322818364,0.07154598677181635,0.9886,0.8363,1.0,0.8363,False,
WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical - Instruments & Supplies,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,168,False,-0.3863219623093027,-0.2148930527913762,-0.21579203103319736,-0.2663219623093027,0.3863219623093027,0.8465,0.5710500000000001,1.0,0.5710500000000001,False,
WAT,Waters Corporation,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,172,False,-0.3945068312273361,-0.2038325911169522,-0.19652540488023074,-0.2745068312273361,0.3945068312273361,0.7389,0.6143283,1.0,0.6143283,False,
CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,98,False,-0.2720365164673421,-0.09924964964302485,-0.09647184126661154,-0.15203651646734212,0.2720365164673421,0.8168,0.74331,1.0,0.74331,False,
HPQ,HP Inc.,Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,10,False,-0.04579633519053458,0.09104984947480263,0.07420366480946541,0.07420366480946541,0.04579633519053458,0.9686,0.669951,1.0,0.669951,False,
MTD,Mettler-Toledo International Inc.,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,115,False,-0.2988987397005257,-0.1004154125942477,-0.09471051189611893,-0.17889873970052572,0.2988987397005257,0.9773,0.8528,1.0,0.8528,False,
CMS,CMS Energy Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf;excessive_leverage,,,,,,,,,,,,,
ROL,"Rollins, Inc.",Consumer Cyclical,Personal Products & Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,124,False,-0.3063858242053538,-0.10887901259993665,-0.09983347497181963,-0.18638582420535382,0.3063858242053538,0.9778,0.924,1.0,0.924,False,
SW,Smurfit Westrock Plc,Consumer Cyclical,Packaging & Containers,hard_filter_rejected,step2_hard_filters,listing_age,,,,,,,,,,,,,
NI,NiSource Inc.,Utilities,Regulated Gas,hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
DGX,Quest Diagnostics Incorporated,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,108,False,-0.29115363718185105,-0.07286778017296454,-0.07256902875378726,-0.17115363718185106,0.29115363718185105,0.7233,0.56214,1.0,0.56214,False,
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,23,False,-0.13679017230635507,0.07881897478073371,0.07082176283583977,-0.016790172306355062,0.13679017230635507,0.4944,0.45066780000000006,1.0,0.45066780000000006,False,
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
LUV,Southwest Airlines Co.,Industrials,"Airlines, Airports & Air Services",hard_filter_rejected,step2_hard_filters,persistent_negative_fcf,,,,,,,,,,,,,
FDXF,"FedEx Freight Holding Company, Inc.",Industrials,Integrated Freight & Logistics,hard_filter_rejected,step2_hard_filters,listing_age,,,,,,,,,,,,,
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,eligible,step7_risk_adjusted_ranking,eligible,2,True,0.11681892830477342,0.2847005258590798,0.29130407309858125,0.19988636720809164,0.0,0.825,0.6819390000000001,1.0,0.6819390000000001,False,
LH,Labcorp Holdings Inc.,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,218,False,-0.4763700227387016,-0.15354235672130015,-0.1317305590229807,-0.3563700227387016,0.4763700227387016,0.4519,0.5069790000000001,1.0,0.5069790000000001,False,
EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,104,False,-0.28156042015645644,-0.0505532511255296,-0.04506478726398196,-0.16156042015645647,0.28156042015645644,0.9805,0.54648,0.95,0.519156,False,
LYB,LyondellBasell Industries N.V.,Basic Materials,Chemicals,hard_filter_rejected,step2_hard_filters,interest_coverage;excessive_leverage,,,,,,,,,,,,,
VLTO,Veralto Corporation,Industrials,Industrial - Pollution & Treatment Controls,hard_filter_rejected,step2_hard_filters,listing_age,,,,,,,,,,,,,
TSN,"Tyson Foods, Inc.",Consumer Defensive,Agricultural Farm Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0,17,False,-0.11636211965868941,0.1263199742708821,0.12667340378975495,-0.00022161600645628752,0.12022161600645628,0.6055,0.57834,1.0,0.57834,False,
PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,112,False,-0.2935339893581113,-0.10385319979104678,-0.1058776440346264,-0.17353398935811132,0.2935339893581113,0.77,0.6935399999999999,1.0,0.6935399999999999,False,
BRO,"Brown & Brown, Inc.",Financial Services,Insurance - Brokers,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,65,False,-0.21153742180205876,0.04730388086172754,0.0536585998022929,-0.09153742180205877,0.21153742180205876,0.3092,0.464049,1.0,0.464049,False,
STE,STERIS plc,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,130,False,-0.31352343429054597,-0.09250961930520131,-0.0833020762482192,-0.19352343429054597,0.31352343429054597,0.448,0.62775,1.0,0.62775,False,
ALB,Albemarle Corporation,Basic Materials,Chemicals - Specialty,hard_filter_rejected,step2_hard_filters,interest_coverage,,,,,,,,,,,,,
SNA,Snap-on Incorporated,Industrials,Manufacturing - Tools & Accessories,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,47,False,-0.17913603570370468,0.02336815911403394,0.031656201290024936,-0.05913603570370467,0.17913603570370468,0.9083,0.8246,1.0,0.8246,False,
IFF,International Flavors & Fragrances Inc.,Basic Materials,Chemicals - Specialty,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.34168766752991353,-0.27154216751805504,-0.95,1.0699999999999998,0.225,0.33984,1.0,0.33984,True,bear
DD,"DuPont de Nemours, Inc.",Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,206,False,-0.4584853753901552,-0.1697975989998667,-0.1453273387625813,-0.3384853753901552,0.4584853753901552,0.4309,0.4779,1.0,0.4779,False,
EFX,Equifax Inc.,Industrials,Consulting Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,268,False,-1.0699999999999998,-0.357790952399955,-0.20753182492917394,-0.95,1.0699999999999998,0.4206,0.534357,1.0,0.534357,True,bear
